,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數
386,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/9/5,True,36,2022,4.0,3.0
387,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/9/6,True,36,2022,4.0,3.0
388,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/9/8,True,36,2022,4.0,3.0
389,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/9/13,True,37,2022,5.0,2.0
390,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/9/16,True,37,2022,5.0,2.0
391,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/9/18,False,37,2022,5.0,2.0
392,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/9/21,True,38,2022,5.0,2.0
393,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/9/22,True,38,2022,5.0,2.0
394,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/9/23,True,38,2022,5.0,2.0
395,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/9/25,False,38,2022,5.0,2.0
396,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/9/25,False,38,2022,5.0,2.0
397,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/9/27,True,39,2022,5.0,2.0
398,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/9/30,True,39,2022,5.0,2.0
399,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/10/3,False,40,2022,5.0,2.0
400,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/10/4,False,40,2022,5.0,2.0
401,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/10/7,False,40,2022,5.0,2.0
402,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/10/12,True,41,2022,4.0,3.0
403,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/10/13,True,41,2022,4.0,3.0
404,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/10/17,True,42,2022,5.0,2.0
405,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/10/22,False,42,2022,5.0,2.0
406,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/10/25,True,43,2022,5.0,2.0
407,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/10/27,True,43,2022,5.0,2.0
408,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2022/10/28,True,43,2022,5.0,2.0
409,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/10/28,True,43,2022,5.0,2.0
410,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/10/31,True,44,2022,5.0,2.0
411,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/11/1,True,44,2022,5.0,2.0
412,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/11/2,True,44,2022,5.0,2.0
413,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/11/10,True,45,2022,5.0,2.0
414,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/11/10,True,45,2022,5.0,2.0
415,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/11/11,True,45,2022,5.0,2.0
416,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/11/11,True,45,2022,5.0,2.0
417,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/11/14,True,46,2022,5.0,2.0
418,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/11/15,True,46,2022,5.0,2.0
419,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/11/18,True,46,2022,5.0,2.0
420,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/11/20,False,46,2022,5.0,2.0
421,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/11/25,True,47,2022,5.0,2.0
422,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/11/28,True,48,2022,5.0,2.0
423,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/11/29,True,48,2022,5.0,2.0
424,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/11/30,True,48,2022,5.0,2.0
425,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/12/1,True,48,2022,5.0,2.0
426,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/12/2,True,48,2022,5.0,2.0
427,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/12/6,True,49,2022,5.0,2.0
428,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/12/8,True,49,2022,5.0,2.0
429,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/12/12,True,50,2022,5.0,2.0
430,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/12/15,True,50,2022,5.0,2.0
431,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/12/15,True,50,2022,5.0,2.0
432,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/12/22,True,51,2022,5.0,2.0
433,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/12/23,True,51,2022,5.0,2.0
434,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/12/26,True,52,2022,5.0,3.0
435,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/12/27,True,52,2022,5.0,3.0
436,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/12/27,True,52,2022,5.0,3.0
