,Unnamed: 0,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數
5597,5597,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-16,11,True,2021,5.0,2.0
5598,5598,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-16,11,True,2021,5.0,2.0
5599,5599,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-16,11,True,2021,5.0,2.0
5600,5600,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-17,11,True,2021,5.0,2.0
5601,5601,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2.0,2021-03-17,11,True,2021,5.0,2.0
5602,5602,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-17,11,True,2021,5.0,2.0
5603,5603,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-17,11,True,2021,5.0,2.0
5604,5604,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-17,11,True,2021,5.0,2.0
5605,5605,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-17,11,True,2021,5.0,2.0
5606,5606,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-17,11,True,2021,5.0,2.0
5607,5607,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-17,11,True,2021,5.0,2.0
5608,5608,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-17,11,True,2021,5.0,2.0
5609,5609,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-17,11,True,2021,5.0,2.0
5610,5610,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-17,11,True,2021,5.0,2.0
5611,5611,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-17,11,True,2021,5.0,2.0
5612,5612,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-17,11,True,2021,5.0,2.0
5613,5613,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2.0,2021-03-17,11,True,2021,5.0,2.0
5614,5614,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-18,11,True,2021,5.0,2.0
5615,5615,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-18,11,True,2021,5.0,2.0
5616,5616,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-18,11,True,2021,5.0,2.0
5617,5617,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-18,11,True,2021,5.0,2.0
5618,5618,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-18,11,True,2021,5.0,2.0
5619,5619,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-18,11,True,2021,5.0,2.0
5620,5620,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-19,11,True,2021,5.0,2.0
5621,5621,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-19,11,True,2021,5.0,2.0
5622,5622,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-19,11,True,2021,5.0,2.0
5623,5623,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-19,11,True,2021,5.0,2.0
5624,5624,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-19,11,True,2021,5.0,2.0
5625,5625,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-19,11,True,2021,5.0,2.0
5626,5626,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-19,11,True,2021,5.0,2.0
5627,5627,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-19,11,True,2021,5.0,2.0
5628,5628,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-19,11,True,2021,5.0,2.0
5629,5629,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-19,11,True,2021,5.0,2.0
5630,5630,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-19,11,True,2021,5.0,2.0
5631,5631,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-20,11,False,2021,5.0,2.0
5632,5632,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-20,11,False,2021,5.0,2.0
5633,5633,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-21,11,False,2021,5.0,2.0
5634,5634,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-21,11,False,2021,5.0,2.0
5635,5635,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-21,11,False,2021,5.0,2.0
5636,5636,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-21,11,False,2021,5.0,2.0
5637,5637,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-21,11,False,2021,5.0,2.0
5638,5638,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-21,11,False,2021,5.0,2.0
5639,5639,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-22,12,True,2021,5.0,2.0
5640,5640,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-22,12,True,2021,5.0,2.0
5641,5641,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-22,12,True,2021,5.0,2.0
5642,5642,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-22,12,True,2021,5.0,2.0
5643,5643,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-22,12,True,2021,5.0,2.0
5644,5644,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-22,12,True,2021,5.0,2.0
5645,5645,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-22,12,True,2021,5.0,2.0
5646,5646,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-23,12,True,2021,5.0,2.0
5647,5647,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-23,12,True,2021,5.0,2.0
5648,5648,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-23,12,True,2021,5.0,2.0
5649,5649,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-23,12,True,2021,5.0,2.0
5650,5650,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-23,12,True,2021,5.0,2.0
5651,5651,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-24,12,True,2021,5.0,2.0
5652,5652,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-24,12,True,2021,5.0,2.0
5653,5653,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-24,12,True,2021,5.0,2.0
5654,5654,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-24,12,True,2021,5.0,2.0
5655,5655,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2.0,2021-03-24,12,True,2021,5.0,2.0
5656,5656,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-24,12,True,2021,5.0,2.0
5657,5657,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2.0,2021-03-24,12,True,2021,5.0,2.0
5658,5658,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-24,12,True,2021,5.0,2.0
5659,5659,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-24,12,True,2021,5.0,2.0
5660,5660,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-24,12,True,2021,5.0,2.0
5661,5661,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-24,12,True,2021,5.0,2.0
5662,5662,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-25,12,True,2021,5.0,2.0
5663,5663,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-25,12,True,2021,5.0,2.0
5664,5664,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-25,12,True,2021,5.0,2.0
5665,5665,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-25,12,True,2021,5.0,2.0
5666,5666,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-25,12,True,2021,5.0,2.0
5667,5667,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-25,12,True,2021,5.0,2.0
5668,5668,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-26,12,True,2021,5.0,2.0
5669,5669,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-26,12,True,2021,5.0,2.0
5670,5670,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-26,12,True,2021,5.0,2.0
5671,5671,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-26,12,True,2021,5.0,2.0
5672,5672,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-26,12,True,2021,5.0,2.0
5673,5673,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-26,12,True,2021,5.0,2.0
5674,5674,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-26,12,True,2021,5.0,2.0
5675,5675,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-26,12,True,2021,5.0,2.0
5676,5676,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-27,12,False,2021,5.0,2.0
5677,5677,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-27,12,False,2021,5.0,2.0
5678,5678,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-27,12,False,2021,5.0,2.0
5679,5679,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-28,12,False,2021,5.0,2.0
5680,5680,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-28,12,False,2021,5.0,2.0
5681,5681,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-28,12,False,2021,5.0,2.0
5682,5682,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-28,12,False,2021,5.0,2.0
5683,5683,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-28,12,False,2021,5.0,2.0
5684,5684,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-28,12,False,2021,5.0,2.0
5685,5685,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-29,13,True,2021,4.0,3.0
5686,5686,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-29,13,True,2021,4.0,3.0
5687,5687,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-29,13,True,2021,4.0,3.0
5688,5688,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-29,13,True,2021,4.0,3.0
5689,5689,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-29,13,True,2021,4.0,3.0
5690,5690,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-29,13,True,2021,4.0,3.0
5691,5691,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-29,13,True,2021,4.0,3.0
5692,5692,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-30,13,True,2021,4.0,3.0
5693,5693,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-30,13,True,2021,4.0,3.0
5694,5694,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-30,13,True,2021,4.0,3.0
5695,5695,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-30,13,True,2021,4.0,3.0
5696,5696,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-30,13,True,2021,4.0,3.0
5697,5697,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-30,13,True,2021,4.0,3.0
5698,5698,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-31,13,True,2021,4.0,3.0
5699,5699,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-31,13,True,2021,4.0,3.0
5700,5700,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2.0,2021-03-31,13,True,2021,4.0,3.0
5701,5701,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-31,13,True,2021,4.0,3.0
5702,5702,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-31,13,True,2021,4.0,3.0
5703,5703,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-31,13,True,2021,4.0,3.0
5704,5704,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2.0,2021-03-31,13,True,2021,4.0,3.0
5705,5705,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-31,13,True,2021,4.0,3.0
5706,5706,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-31,13,True,2021,4.0,3.0
5707,5707,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2.0,2021-03-31,13,True,2021,4.0,3.0
5708,5708,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-03-31,13,True,2021,4.0,3.0
5709,5709,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-01,13,True,2021,4.0,3.0
5710,5710,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-01,13,True,2021,4.0,3.0
5711,5711,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-01,13,True,2021,4.0,3.0
5712,5712,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-01,13,True,2021,4.0,3.0
5713,5713,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-01,13,True,2021,4.0,3.0
5714,5714,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-01,13,True,2021,4.0,3.0
5715,5715,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-01,13,True,2021,4.0,3.0
5716,5716,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-01,13,True,2021,4.0,3.0
5717,5717,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-01,13,True,2021,4.0,3.0
5718,5718,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-01,13,True,2021,4.0,3.0
5719,5719,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-01,13,True,2021,4.0,3.0
5720,5720,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-01,13,True,2021,4.0,3.0
5721,5721,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-01,13,True,2021,4.0,3.0
5722,5722,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-03,13,False,2021,4.0,3.0
5723,5723,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-03,13,False,2021,4.0,3.0
5724,5724,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-04,13,False,2021,4.0,3.0
5725,5725,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-04,13,False,2021,4.0,3.0
5726,5726,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-04,13,False,2021,4.0,3.0
5727,5727,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-04,13,False,2021,4.0,3.0
5728,5728,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2.0,2021-04-04,13,False,2021,4.0,3.0
5729,5729,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-04,13,False,2021,4.0,3.0
5730,5730,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-04,13,False,2021,4.0,3.0
5731,5731,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-05,14,False,2021,4.0,3.0
5732,5732,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-05,14,False,2021,4.0,3.0
5733,5733,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-06,14,True,2021,4.0,3.0
5734,5734,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-06,14,True,2021,4.0,3.0
5735,5735,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-06,14,True,2021,4.0,3.0
5736,5736,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-06,14,True,2021,4.0,3.0
5737,5737,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-06,14,True,2021,4.0,3.0
5738,5738,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-06,14,True,2021,4.0,3.0
5739,5739,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-06,14,True,2021,4.0,3.0
5740,5740,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-06,14,True,2021,4.0,3.0
5741,5741,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-07,14,True,2021,4.0,3.0
5742,5742,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-07,14,True,2021,4.0,3.0
5743,5743,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-07,14,True,2021,4.0,3.0
5744,5744,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-07,14,True,2021,4.0,3.0
5745,5745,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-07,14,True,2021,4.0,3.0
5746,5746,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2.0,2021-04-07,14,True,2021,4.0,3.0
5747,5747,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-07,14,True,2021,4.0,3.0
5748,5748,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-07,14,True,2021,4.0,3.0
5749,5749,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-07,14,True,2021,4.0,3.0
5750,5750,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2.0,2021-04-07,14,True,2021,4.0,3.0
5751,5751,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-07,14,True,2021,4.0,3.0
5752,5752,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-08,14,True,2021,4.0,3.0
5753,5753,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-08,14,True,2021,4.0,3.0
5754,5754,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-08,14,True,2021,4.0,3.0
5755,5755,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-08,14,True,2021,4.0,3.0
5756,5756,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2.0,2021-04-08,14,True,2021,4.0,3.0
5757,5757,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-08,14,True,2021,4.0,3.0
5758,5758,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-08,14,True,2021,4.0,3.0
5759,5759,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2.0,2021-04-08,14,True,2021,4.0,3.0
5760,5760,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-08,14,True,2021,4.0,3.0
5761,5761,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-08,14,True,2021,4.0,3.0
5762,5762,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-08,14,True,2021,4.0,3.0
5763,5763,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-08,14,True,2021,4.0,3.0
5764,5764,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2.0,2021-04-08,14,True,2021,4.0,3.0
5765,5765,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-08,14,True,2021,4.0,3.0
5766,5766,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-09,14,True,2021,4.0,3.0
5767,5767,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-09,14,True,2021,4.0,3.0
5768,5768,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-09,14,True,2021,4.0,3.0
5769,5769,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-09,14,True,2021,4.0,3.0
5770,5770,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-09,14,True,2021,4.0,3.0
5771,5771,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-09,14,True,2021,4.0,3.0
5772,5772,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-09,14,True,2021,4.0,3.0
5773,5773,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-09,14,True,2021,4.0,3.0
5774,5774,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-09,14,True,2021,4.0,3.0
5775,5775,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-09,14,True,2021,4.0,3.0
5776,5776,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-09,14,True,2021,4.0,3.0
5777,5777,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-09,14,True,2021,4.0,3.0
5778,5778,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-09,14,True,2021,4.0,3.0
5779,5779,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-10,14,False,2021,4.0,3.0
5780,5780,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-10,14,False,2021,4.0,3.0
5781,5781,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-11,14,False,2021,4.0,3.0
5782,5782,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-11,14,False,2021,4.0,3.0
5783,5783,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-11,14,False,2021,4.0,3.0
5784,5784,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-11,14,False,2021,4.0,3.0
5785,5785,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-11,14,False,2021,4.0,3.0
5786,5786,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-12,15,True,2021,5.0,2.0
5787,5787,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-12,15,True,2021,5.0,2.0
5788,5788,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-12,15,True,2021,5.0,2.0
5789,5789,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-12,15,True,2021,5.0,2.0
5790,5790,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-12,15,True,2021,5.0,2.0
5791,5791,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-12,15,True,2021,5.0,2.0
5792,5792,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-12,15,True,2021,5.0,2.0
5793,5793,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-13,15,True,2021,5.0,2.0
5794,5794,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-13,15,True,2021,5.0,2.0
5795,5795,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-13,15,True,2021,5.0,2.0
5796,5796,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-13,15,True,2021,5.0,2.0
5797,5797,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-13,15,True,2021,5.0,2.0
5798,5798,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-13,15,True,2021,5.0,2.0
5799,5799,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-14,15,True,2021,5.0,2.0
5800,5800,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-14,15,True,2021,5.0,2.0
5801,5801,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2.0,2021-04-14,15,True,2021,5.0,2.0
5802,5802,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2.0,2021-04-14,15,True,2021,5.0,2.0
5803,5803,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-14,15,True,2021,5.0,2.0
5804,5804,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-14,15,True,2021,5.0,2.0
5805,5805,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-14,15,True,2021,5.0,2.0
5806,5806,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-14,15,True,2021,5.0,2.0
5807,5807,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-15,15,True,2021,5.0,2.0
5808,5808,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-15,15,True,2021,5.0,2.0
5809,5809,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-15,15,True,2021,5.0,2.0
5810,5810,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-15,15,True,2021,5.0,2.0
5811,5811,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-15,15,True,2021,5.0,2.0
5812,5812,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-15,15,True,2021,5.0,2.0
5813,5813,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-15,15,True,2021,5.0,2.0
5814,5814,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2021-04-15,15,True,2021,5.0,2.0
