,Unnamed: 0,庫房,料號,品名,數量,帳務日期,日期,計價,工作日,週
1932,3339,DLN3,C02113123,抽痰管，內含手控接頭,1.0,2022-06-09,202206,T-不計價,True,23
1933,3340,DLN3,C02113123,抽痰管，內含手控接頭,4.0,2022-06-09,202206,T-不計價,True,23
1934,3341,DLN3,C02113123,抽痰管，內含手控接頭,2.0,2022-06-10,202206,T-不計價,True,23
1935,3342,DLN3,C02113123,抽痰管，內含手控接頭,2.0,2022-06-11,202206,T-不計價,False,23
1936,3343,DLN3,C02113123,抽痰管，內含手控接頭,3.0,2022-06-12,202206,T-不計價,False,23
1937,3344,DLN3,C02113123,抽痰管，內含手控接頭,2.0,2022-06-13,202206,T-不計價,True,24
1938,3345,DLN3,C02113123,抽痰管，內含手控接頭,3.0,2022-08-20,202208,T-不計價,False,33
1939,3346,DLN3,C02113123,抽痰管，內含手控接頭,2.0,2022-08-21,202208,T-不計價,False,33
1940,3347,DLN3,C02113123,抽痰管，內含手控接頭,3.0,2022-08-22,202208,T-不計價,True,34
1941,3348,DLN3,C02113123,抽痰管，內含手控接頭,1.0,2022-08-25,202208,T-不計價,True,34
1942,3349,DLN3,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,2022-03-17,202203,T-不計價,True,11
1943,3350,DLN3,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,2022-06-07,202206,T-不計價,True,23
1944,3351,DLN3,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,2022-07-15,202207,T-不計價,True,28
1945,3352,DLN3,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,2022-08-20,202208,T-不計價,False,33
1946,3353,DLN3,C13830005,IV注射帽,1.0,2022-01-23,202201,C-計價,False,3
1947,3354,DLN3,C13830005,IV注射帽,1.0,2022-02-14,202202,C-計價,True,7
1948,3355,DLN3,C13830005,IV注射帽,1.0,2022-03-02,202203,C-計價,True,9
1949,3356,DLN3,C13830005,IV注射帽,1.0,2022-03-03,202203,C-計價,True,9
1950,3357,DLN3,C13830005,IV注射帽,1.0,2022-06-08,202206,C-計價,True,23
1951,3358,DLN3,C13830005,IV注射帽,1.0,2022-06-12,202206,C-計價,False,23
1952,3359,DLN3,C13830005,IV注射帽,1.0,2022-06-15,202206,C-計價,True,24
1953,3360,DLN3,C13830005,IV注射帽,1.0,2022-06-18,202206,C-計價,False,24
1954,3361,DLN3,C13830005,IV注射帽,1.0,2022-07-02,202207,C-計價,False,26
1955,3362,DLN3,C13830005,IV注射帽,1.0,2022-07-11,202207,C-計價,True,28
1956,3363,DLN3,C13830005,IV注射帽,1.0,2022-08-20,202208,C-計價,False,33
1957,3364,DLN3,C13830005,IV注射帽,1.0,2022-08-26,202208,C-計價,True,34
1958,3365,DLN3,C13830005,IV注射帽,1.0,2022-08-27,202208,C-計價,False,34
1959,3366,DLN3,C13830005,IV注射帽,1.0,2022-09-27,202209,C-計價,True,39
1960,3367,DLN3,C13830005,IV注射帽,1.0,2022-11-16,202211,C-計價,True,46
1961,3368,DLN3,C13830005,IV注射帽,1.0,2022-11-16,202211,C-計價,True,46
1962,3369,DLN3,C13830005,IV注射帽,1.0,2022-11-22,202211,C-計價,True,47
1963,3370,DLN3,C13930399,T型連接管,1.0,2022-01-01,202201,C-計價,False,52
1964,3371,DLN3,C13930399,T型連接管,1.0,2022-01-03,202201,C-計價,False,1
1965,3372,DLN3,C13930399,T型連接管,1.0,2022-01-17,202201,C-計價,True,3
1966,3373,DLN3,C13930399,T型連接管,1.0,2022-01-20,202201,C-計價,True,3
1967,3374,DLN3,C13930399,T型連接管,1.0,2022-02-09,202202,C-計價,True,6
1968,3375,DLN3,C13930399,T型連接管,1.0,2022-02-11,202202,C-計價,True,6
1969,3376,DLN3,C13930399,T型連接管,1.0,2022-02-14,202202,C-計價,True,7
1970,3377,DLN3,C13930399,T型連接管,1.0,2022-02-16,202202,C-計價,True,7
1971,3378,DLN3,C13930399,T型連接管,1.0,2022-03-02,202203,C-計價,True,9
1972,3379,DLN3,C13930399,T型連接管,1.0,2022-03-02,202203,C-計價,True,9
1973,3380,DLN3,C13930399,T型連接管,1.0,2022-03-04,202203,C-計價,True,9
1974,3381,DLN3,C13930399,T型連接管,2.0,2022-03-05,202203,C-計價,False,9
1975,3382,DLN3,C13930399,T型連接管,1.0,2022-03-08,202203,C-計價,True,10
1976,3383,DLN3,C13930399,T型連接管,1.0,2022-03-11,202203,C-計價,True,10
1977,3384,DLN3,C13930399,T型連接管,2.0,2022-03-19,202203,C-計價,False,11
1978,3385,DLN3,C13930399,T型連接管,1.0,2022-03-21,202203,C-計價,True,12
1979,3386,DLN3,C13930399,T型連接管,1.0,2022-03-25,202203,C-計價,True,12
1980,3387,DLN3,C13930399,T型連接管,1.0,2022-04-07,202204,C-計價,True,14
1981,3388,DLN3,C13930399,T型連接管,1.0,2022-04-08,202204,C-計價,True,14
1982,3389,DLN3,C13930399,T型連接管,1.0,2022-04-11,202204,C-計價,True,15
1983,3390,DLN3,C13930399,T型連接管,1.0,2022-05-09,202205,C-計價,True,19
1984,3391,DLN3,C13930399,T型連接管,1.0,2022-05-19,202205,C-計價,True,20
1985,3392,DLN3,C13930399,T型連接管,1.0,2022-05-20,202205,C-計價,True,20
1986,3393,DLN3,C13930399,T型連接管,1.0,2022-06-08,202206,C-計價,True,23
1987,3394,DLN3,C13930399,T型連接管,2.0,2022-06-11,202206,C-計價,False,23
1988,3395,DLN3,C13930399,T型連接管,1.0,2022-06-12,202206,C-計價,False,23
1989,3396,DLN3,C13930399,T型連接管,1.0,2022-06-14,202206,C-計價,True,24
1990,3397,DLN3,C13930399,T型連接管,1.0,2022-06-14,202206,C-計價,True,24
1991,3398,DLN3,C13930399,T型連接管,2.0,2022-06-18,202206,C-計價,False,24
1992,3399,DLN3,C13930399,T型連接管,-1.0,2022-06-18,202206,C-計價,False,24
1993,3400,DLN3,C13930399,T型連接管,1.0,2022-06-18,202206,C-計價,False,24
1994,3401,DLN3,C13930399,T型連接管,3.0,2022-06-20,202206,C-計價,True,25
1995,3402,DLN3,C13930399,T型連接管,1.0,2022-06-30,202206,C-計價,True,26
1996,3403,DLN3,C13930399,T型連接管,1.0,2022-07-08,202207,C-計價,True,27
1997,3404,DLN3,C13930399,T型連接管,1.0,2022-07-09,202207,C-計價,False,27
1998,3405,DLN3,C13930399,T型連接管,2.0,2022-07-10,202207,C-計價,False,27
1999,3406,DLN3,C13930399,T型連接管,1.0,2022-07-25,202207,C-計價,True,30
2000,3407,DLN3,C13930399,T型連接管,1.0,2022-07-28,202207,C-計價,True,30
2001,3408,DLN3,C13930399,T型連接管,1.0,2022-08-01,202208,C-計價,True,31
2002,3409,DLN3,C13930399,T型連接管,2.0,2022-08-08,202208,C-計價,True,32
2003,3410,DLN3,C13930399,T型連接管,1.0,2022-08-15,202208,C-計價,True,33
2004,3411,DLN3,C13930399,T型連接管,1.0,2022-08-20,202208,C-計價,False,33
2005,3412,DLN3,C13930399,T型連接管,1.0,2022-08-23,202208,C-計價,True,34
2006,3413,DLN3,C13930399,T型連接管,1.0,2022-08-24,202208,C-計價,True,34
2007,3414,DLN3,C13930399,T型連接管,2.0,2022-08-26,202208,C-計價,True,34
2008,3415,DLN3,C13930399,T型連接管,1.0,2022-08-27,202208,C-計價,False,34
2009,3416,DLN3,C13930399,T型連接管,1.0,2022-08-28,202208,C-計價,False,34
2010,3417,DLN3,C13930399,T型連接管,1.0,2022-08-29,202208,C-計價,True,35
2011,3418,DLN3,C13930399,T型連接管,2.0,2022-08-30,202208,C-計價,True,35
2012,3419,DLN3,C13930399,T型連接管,1.0,2022-08-31,202208,C-計價,True,35
2013,3420,DLN3,C13930399,T型連接管,1.0,2022-09-10,202209,C-計價,False,36
2014,3421,DLN3,C13930399,T型連接管,1.0,2022-09-12,202209,C-計價,False,37
2015,3422,DLN3,C13930399,T型連接管,1.0,2022-09-13,202209,C-計價,True,37
2016,3423,DLN3,C13930399,T型連接管,1.0,2022-09-14,202209,C-計價,True,37
2017,3424,DLN3,C13930399,T型連接管,1.0,2022-09-15,202209,C-計價,True,37
2018,3425,DLN3,C13930399,T型連接管,1.0,2022-09-16,202209,C-計價,True,37
2019,3426,DLN3,C13930399,T型連接管,1.0,2022-09-18,202209,C-計價,False,37
2020,3427,DLN3,C13930399,T型連接管,2.0,2022-09-18,202209,C-計價,False,37
2021,3428,DLN3,C13930399,T型連接管,1.0,2022-09-19,202209,C-計價,True,38
2022,3429,DLN3,C13930399,T型連接管,1.0,2022-09-23,202209,C-計價,True,38
2023,3430,DLN3,C13930399,T型連接管,2.0,2022-09-25,202209,C-計價,False,38
2024,3431,DLN3,C13930399,T型連接管,1.0,2022-09-26,202209,C-計價,True,39
2025,3432,DLN3,C13930399,T型連接管,2.0,2022-09-27,202209,C-計價,True,39
2026,3433,DLN3,C13930399,T型連接管,1.0,2022-09-28,202209,C-計價,True,39
2027,3434,DLN3,C13930399,T型連接管,1.0,2022-09-29,202209,C-計價,True,39
2028,3435,DLN3,C13930399,T型連接管,1.0,2022-09-29,202209,C-計價,True,39
2029,3436,DLN3,C13930399,T型連接管,1.0,2022-10-02,202210,C-計價,False,39
2030,3437,DLN3,C13930399,T型連接管,1.0,2022-10-09,202210,C-計價,True,40
2031,3438,DLN3,C13930399,T型連接管,1.0,2022-10-11,202210,C-計價,True,41
2032,3439,DLN3,C13930399,T型連接管,1.0,2022-10-12,202210,C-計價,True,41
2033,3440,DLN3,C13930399,T型連接管,1.0,2022-10-16,202210,C-計價,False,41
2034,3441,DLN3,C13930399,T型連接管,1.0,2022-10-18,202210,C-計價,True,42
2035,3442,DLN3,C13930399,T型連接管,1.0,2022-10-19,202210,C-計價,True,42
2036,3443,DLN3,C13930399,T型連接管,1.0,2022-11-11,202211,C-計價,True,45
2037,3444,DLN3,C13930399,T型連接管,1.0,2022-11-12,202211,C-計價,False,45
2038,3445,DLN3,C13930399,T型連接管,2.0,2022-11-13,202211,C-計價,False,45
2039,3446,DLN3,C13930399,T型連接管,1.0,2022-11-14,202211,C-計價,True,46
2040,3447,DLN3,C13930399,T型連接管,1.0,2022-11-14,202211,C-計價,True,46
2041,3448,DLN3,C13930399,T型連接管,1.0,2022-11-15,202211,C-計價,True,46
2042,3449,DLN3,C13930399,T型連接管,1.0,2022-11-15,202211,C-計價,True,46
2043,3450,DLN3,C13930399,T型連接管,1.0,2022-11-17,202211,C-計價,True,46
2044,3451,DLN3,C13930399,T型連接管,1.0,2022-11-17,202211,C-計價,True,46
2045,3452,DLN3,C13930399,T型連接管,1.0,2022-11-18,202211,C-計價,True,46
2046,3453,DLN3,C13930399,T型連接管,1.0,2022-11-19,202211,C-計價,False,46
2047,3454,DLN3,C13930399,T型連接管,1.0,2022-11-19,202211,C-計價,False,46
2048,3455,DLN3,C13930399,T型連接管,1.0,2022-11-22,202211,C-計價,True,47
2049,3456,DLN3,C13930399,T型連接管,1.0,2022-11-29,202211,C-計價,True,48
2050,3457,DLN3,C13930399,T型連接管,1.0,2022-12-06,202212,C-計價,True,49
2051,3458,DLN3,C13930399,T型連接管,1.0,2022-12-11,202212,C-計價,False,49
2052,3459,DLN3,C13930399,T型連接管,1.0,2022-12-12,202212,C-計價,True,50
2053,3460,DLN3,C13930399,T型連接管,1.0,2022-12-22,202212,C-計價,True,51
2054,3461,DLN3,C13930399,T型連接管,1.0,2022-12-25,202212,C-計價,False,51
2055,3462,DLN3,C13930399,T型連接管,2.0,2022-12-27,202212,C-計價,True,52
2056,3463,DLN3,C13930399,T型連接管,1.0,2022-12-27,202212,C-計價,True,52
2057,3464,DLN3,C13930399,T型連接管,1.0,2022-12-28,202212,C-計價,True,52
2058,3465,DLN3,C13930399,T型連接管,1.0,2022-12-31,202212,C-計價,False,52
2059,3466,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-01-11,202201,T-不計價,True,2
2060,3467,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-01-12,202201,T-不計價,True,2
2061,3468,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-01-24,202201,T-不計價,True,4
2062,3469,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-02-08,202202,T-不計價,True,6
2063,3470,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-02-10,202202,T-不計價,True,6
2064,3471,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-02-11,202202,T-不計價,True,6
2065,3472,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-02-14,202202,T-不計價,True,7
2066,3473,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-02-25,202202,T-不計價,True,8
2067,3474,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-03-03,202203,T-不計價,True,9
2068,3475,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-03-04,202203,T-不計價,True,9
2069,3476,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-03-07,202203,T-不計價,True,10
2070,3477,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-03-14,202203,T-不計價,True,11
2071,3478,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-03-17,202203,T-不計價,True,11
2072,3479,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-03-23,202203,T-不計價,True,12
2073,3480,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-03-24,202203,T-不計價,True,12
2074,3481,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-03-25,202203,T-不計價,True,12
2075,3482,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-03-31,202203,T-不計價,True,13
2076,3483,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-04-25,202204,T-不計價,True,17
2077,3484,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-04-28,202204,T-不計價,True,17
2078,3485,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-04-29,202204,T-不計價,True,17
2079,3486,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-05-19,202205,T-不計價,True,20
2080,3487,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-05-20,202205,T-不計價,True,20
2081,3488,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-06-01,202206,T-不計價,True,22
2082,3489,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-06-02,202206,T-不計價,True,22
2083,3490,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-06-02,202206,T-不計價,True,22
2084,3491,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-06-09,202206,T-不計價,True,23
2085,3492,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-06-10,202206,T-不計價,True,23
2086,3493,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-06-11,202206,T-不計價,False,23
2087,3494,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-06-12,202206,T-不計價,False,23
2088,3495,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-06-12,202206,T-不計價,False,23
2089,3496,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-06-14,202206,T-不計價,True,24
2090,3497,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-06-16,202206,T-不計價,True,24
2091,3498,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-06-16,202206,T-不計價,True,24
2092,3499,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-06-18,202206,T-不計價,False,24
2093,3500,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-06-19,202206,T-不計價,False,24
2094,3501,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-06-20,202206,T-不計價,True,25
2095,3502,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-06-24,202206,T-不計價,True,25
2096,3503,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-06-24,202206,T-不計價,True,25
2097,3504,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-06-26,202206,T-不計價,False,25
2098,3505,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-06-27,202206,T-不計價,True,26
2099,3506,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-01,202207,T-不計價,True,26
2100,3507,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-04,202207,T-不計價,True,27
2101,3508,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-06,202207,T-不計價,True,27
2102,3509,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-07,202207,T-不計價,True,27
2103,3510,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-07-07,202207,T-不計價,True,27
2104,3511,DLN3,C13931431,安全注射器回拉式3ml,5.0,2022-07-08,202207,T-不計價,True,27
2105,3512,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-08,202207,T-不計價,True,27
2106,3513,DLN3,C13931431,安全注射器回拉式3ml,3.0,2022-07-09,202207,T-不計價,False,27
2107,3514,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-09,202207,T-不計價,False,27
2108,3515,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-11,202207,T-不計價,True,28
2109,3516,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-11,202207,T-不計價,True,28
2110,3517,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-07-12,202207,T-不計價,True,28
2111,3518,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-12,202207,T-不計價,True,28
2112,3519,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-12,202207,T-不計價,True,28
2113,3520,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-13,202207,T-不計價,True,28
2114,3521,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-14,202207,T-不計價,True,28
2115,3522,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-18,202207,T-不計價,True,29
2116,3523,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-19,202207,T-不計價,True,29
2117,3524,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-20,202207,T-不計價,True,29
2118,3525,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-21,202207,T-不計價,True,29
2119,3526,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-21,202207,T-不計價,True,29
2120,3527,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-24,202207,T-不計價,False,29
2121,3528,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-25,202207,T-不計價,True,30
2122,3529,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-25,202207,T-不計價,True,30
2123,3530,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-28,202207,T-不計價,True,30
2124,3531,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-29,202207,T-不計價,True,30
2125,3532,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-29,202207,T-不計價,True,30
2126,3533,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-07-31,202207,T-不計價,False,30
2127,3534,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-02,202208,T-不計價,True,31
2128,3535,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-05,202208,T-不計價,True,31
2129,3536,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-06,202208,T-不計價,False,31
2130,3537,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-07,202208,T-不計價,False,31
2131,3538,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-07,202208,T-不計價,False,31
2132,3539,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-08,202208,T-不計價,True,32
2133,3540,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-11,202208,T-不計價,True,32
2134,3541,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-15,202208,T-不計價,True,33
2135,3542,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-15,202208,T-不計價,True,33
2136,3543,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-16,202208,T-不計價,True,33
2137,3544,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-16,202208,T-不計價,True,33
2138,3545,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-08-17,202208,T-不計價,True,33
2139,3546,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-17,202208,T-不計價,True,33
2140,3547,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-18,202208,T-不計價,True,33
2141,3548,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-08-21,202208,T-不計價,False,33
2142,3549,DLN3,C13931431,安全注射器回拉式3ml,5.0,2022-08-23,202208,T-不計價,True,34
2143,3550,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-24,202208,T-不計價,True,34
2144,3551,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-25,202208,T-不計價,True,34
2145,3552,DLN3,C13931431,安全注射器回拉式3ml,4.0,2022-08-26,202208,T-不計價,True,34
2146,3553,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-26,202208,T-不計價,True,34
2147,3554,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-27,202208,T-不計價,False,34
2148,3555,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-08-27,202208,T-不計價,False,34
2149,3556,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-08-28,202208,T-不計價,False,34
2150,3557,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-28,202208,T-不計價,False,34
2151,3558,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-28,202208,T-不計價,False,34
2152,3559,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-29,202208,T-不計價,True,35
2153,3560,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-29,202208,T-不計價,True,35
2154,3561,DLN3,C13931431,安全注射器回拉式3ml,3.0,2022-08-29,202208,T-不計價,True,35
2155,3562,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-08-30,202208,T-不計價,True,35
2156,3563,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-08-30,202208,T-不計價,True,35
2157,3564,DLN3,C13931431,安全注射器回拉式3ml,3.0,2022-08-31,202208,T-不計價,True,35
2158,3565,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-02,202209,T-不計價,True,35
2159,3566,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-03,202209,T-不計價,False,35
2160,3567,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-05,202209,T-不計價,True,36
2161,3568,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-09,202209,T-不計價,True,36
2162,3569,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-09-10,202209,T-不計價,False,36
2163,3570,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-09-12,202209,T-不計價,False,37
2164,3571,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-12,202209,T-不計價,False,37
2165,3572,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-12,202209,T-不計價,False,37
2166,3573,DLN3,C13931431,安全注射器回拉式3ml,4.0,2022-09-13,202209,T-不計價,True,37
2167,3574,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-13,202209,T-不計價,True,37
2168,3575,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-14,202209,T-不計價,True,37
2169,3576,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-15,202209,T-不計價,True,37
2170,3577,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-15,202209,T-不計價,True,37
2171,3578,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-16,202209,T-不計價,True,37
2172,3579,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-16,202209,T-不計價,True,37
2173,3580,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-17,202209,T-不計價,False,37
2174,3581,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-09-19,202209,T-不計價,True,38
2175,3582,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-19,202209,T-不計價,True,38
2176,3583,DLN3,C13931431,安全注射器回拉式3ml,4.0,2022-09-21,202209,T-不計價,True,38
2177,3584,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-21,202209,T-不計價,True,38
2178,3585,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-22,202209,T-不計價,True,38
2179,3586,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-09-24,202209,T-不計價,False,38
2180,3587,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-25,202209,T-不計價,False,38
2181,3588,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-26,202209,T-不計價,True,39
2182,3589,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-09-27,202209,T-不計價,True,39
2183,3590,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-29,202209,T-不計價,True,39
2184,3591,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-29,202209,T-不計價,True,39
2185,3592,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-29,202209,T-不計價,True,39
2186,3593,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-09-30,202209,T-不計價,True,39
2187,3594,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-10-02,202210,T-不計價,False,39
2188,3595,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-10-03,202210,T-不計價,False,40
2189,3596,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-10-04,202210,T-不計價,False,40
2190,3597,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-10-06,202210,T-不計價,False,40
2191,3598,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-10-10,202210,T-不計價,True,41
2192,3599,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-10-11,202210,T-不計價,True,41
2193,3600,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-10-12,202210,T-不計價,True,41
2194,3601,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-10-17,202210,T-不計價,True,42
2195,3602,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-10-20,202210,T-不計價,True,42
2196,3603,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-11-02,202211,T-不計價,True,44
2197,3604,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-11-03,202211,T-不計價,True,44
2198,3605,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-11-03,202211,T-不計價,True,44
2199,3606,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-11-04,202211,T-不計價,True,44
2200,3607,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-11-07,202211,T-不計價,True,45
2201,3608,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-11-07,202211,T-不計價,True,45
2202,3609,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-11-08,202211,T-不計價,True,45
2203,3610,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-11-09,202211,T-不計價,True,45
2204,3611,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-11-10,202211,T-不計價,True,45
2205,3612,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-11-10,202211,T-不計價,True,45
2206,3613,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-11-12,202211,T-不計價,False,45
2207,3614,DLN3,C13931431,安全注射器回拉式3ml,3.0,2022-11-13,202211,T-不計價,False,45
2208,3615,DLN3,C13931431,安全注射器回拉式3ml,1.0,2022-11-14,202211,T-不計價,True,46
2209,3616,DLN3,C13931431,安全注射器回拉式3ml,2.0,2022-11-15,202211,T-不計價,True,46
2210,3617,DLN3,C13931431,安全注射器回拉式3ml,3.0,2022-11-16,202211,T-不計價,True,46
